Customer ID,Feedback Channel,Rating,Comment,Date
C00596,Survey,1.0,Satisfied with the service.,
C00003,Survey,2.0,Terrible custmer support.!!!,2024-03-29
C00890,Social Media,1.0,Terrible custmer support.!!!,2024-04-05
C00793,Email,3.0,Exceeds my expectations!??,2024-06-25
C00868,Social Media,2.0,T0tally satisfi3d!,2024-05-03
,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-06
C00096,Email,4.0,Very responsive and helpful!*,2024-02-09
C00749,Social Media,5.0,Very responsive and helpful!*,2023-12-07
C00996,Social Media,4.0,Very responsive and helpful!*,2023-12-28
C00470,Social Media,1.0,Exceeds my expectations!??,
C00651,Email,2.0,Very responsive and helpful!*,2024-09-20
C00681,Email,4.0,"Overall, a decent experience.*",2023-12-14
C00715,Social Media,3.0,The servise was grate!,2024-02-20
C00367,Email,2.0,The servise was grate!,2024-08-09
C00871,Email,5.0,Would definitly recommend!*,2024-10-27
C00065,Social Media,5.0,Terrible custmer support.!!!,2023-11-12
C00815,Email,5.0,Exceeds my expectations!??,
C00548,Social Media,2.0,Very poor qualty for the price.,2024-08-09
C00408,Email,2.0,Very responsive and helpful!*,2024-02-08
C00224,Email,,Very responsive and helpful!*,2024-08-16
C00992,Email,1.0,Good but could be better.??,2024-07-11
C00440,Survey,1.0,Very responsive and helpful!*,2024-08-07
C00845,Survey,2.0,The servise was grate!,2023-11-29
C00217,Social Media,3.0,Would definitly recommend!*,2024-05-25
C00507,Survey,,Not worth the price.,2024-06-05
C00275,Social Media,1.0,Very responsive and helpful!*,2023-12-14
C00331,Email,5.0,Good but could be better.??,2024-04-16
C00849,Survey,2.0,The servise was grate!,2024-10-26
C00291,Social Media,2.0,Could improve produtc qualty....,2024-04-05
C00346,Survey,1.0,Good but could be better.??,2024-04-30
C00561,Survey,1.0,T0tally satisfi3d!,2024-09-18
C00592,Social Media,3.0,Very poor qualty for the price.,2024-07-23
C00134,Survey,5.0,Too slow response time.,2024-04-22
C00580,Social Media,4.0,The servise was grate!,2024-07-24
C00873,Survey,5.0,Exceeds my expectations!??,2024-05-28
C00497,Email,4.0,Could improve produtc qualty....,2024-05-15
C00808,Email,5.0,Could improve produtc qualty....,2024-03-02
C00352,Email,,Too slow response time.,2024-05-04
C00916,Social Media,5.0,Terrible custmer support.!!!,2024-06-13
C00699,Social Media,5.0,"Overall, a decent experience.*",2024-04-19
C00781,Email,4.0,,2024-11-01
C00050,Social Media,3.0,"Overall, a decent experience.*",2024-04-04
C00048,Survey,2.0,,2023-12-15
C00102,Survey,3.0,Terrible custmer support.!!!,2024-07-29
C00642,Survey,5.0,Very poor qualty for the price.,2023-11-19
C00803,Survey,3.0,Could improve produtc qualty....,2024-01-28
C00857,Survey,2.0,Terrible custmer support.!!!,2024-09-21
C00471,Social Media,2.0,Terrible custmer support.!!!,2024-08-13
C00017,Social Media,5.0,Good but could be better.??,2024-10-18
C00128,Survey,4.0,Very responsive and helpful!*,2024-07-29
C00952,Email,1.0,Would definitly recommend!*,2024-02-03
C00879,Social Media,1.0,Very responsive and helpful!*,2024-04-26
C00162,Email,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-01-15
C00452,Survey,1.0,Not worth the price.,2023-12-13
C00468,Survey,,Could improve produtc qualty....,2024-01-31
C00001,Survey,3.0,Too slow response time.,2024-10-09
C00982,,2.0,Terrible custmer support.!!!,2024-07-29
,Survey,4.0,Very responsive and helpful!*,2024-10-30
C00208,Email,1.0,Terrible custmer support.!!!,2024-08-07
C00706,Email,5.0,T0tally satisfi3d!,2024-05-18
C00932,,5.0,Very poor qualty for the price.,2024-06-13
C00136,Survey,3.0,"Overall, a decent experience.*",2024-08-30
,Survey,1.0,Would definitly recommend!*,2023-11-26
C00666,Social Media,4.0,,2024-04-14
C00310,Email,1.0,Exceeds my expectations!??,2024-09-14
C00163,Survey,3.0,Not worth the price.,2024-03-23
C00896,Survey,2.0,Good but could be better.??,2024-05-22
C00956,Social Media,2.0,"Overall, a decent experience.*",2024-09-01
C00898,Survey,5.0,Would definitly recommend!*,2024-11-04
C00281,Email,1.0,Very responsive and helpful!*,2024-09-10
C00096,Survey,,Terrible custmer support.!!!,2024-07-31
C00671,Survey,2.0,"Overall, a decent experience.*",2024-04-11
C00370,,5.0,Very responsive and helpful!*,2024-02-02
,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-05
C00085,Social Media,5.0,Not worth the price.,2024-07-18
C00381,Email,3.0,"Overall, a decent experience.*",2024-01-24
C00681,,1.0,Too slow response time.,2024-10-24
C00926,Social Media,1.0,Too slow response time.,2024-08-03
C00665,Social Media,3.0,"Overall, a decent experience.*",2024-03-30
C00170,Survey,2.0,Very poor qualty for the price.,2024-06-21
C00054,Social Media,4.0,The best experience i've had!,2023-11-23
C00406,Social Media,3.0,Not worth the price.,2024-04-21
C00641,Social Media,5.0,Too slow response time.,2024-01-22
,Survey,2.0,The servise was grate!,2023-11-27
C00744,Survey,1.0,Very responsive and helpful!*,2024-03-08
C00717,Email,5.0,"Overall, a decent experience.*",2023-12-15
C00774,Social Media,2.0,Very poor qualty for the price.,2024-10-12
C00240,Survey,1.0,,2024-02-25
C00440,Email,5.0,Not worth the price.,2024-10-15
C00672,Social Media,4.0,Not worth the price.,2024-01-29
C00094,,4.0,Terrible custmer support.!!!,2024-09-15
C00721,Social Media,1.0,"Overall, a decent experience.*",2024-08-07
C00098,Email,2.0,Very responsive and helpful!*,
C00002,Survey,5.0,T0tally satisfi3d!,2024-06-27
C00219,,4.0,The servise was grate!,2023-12-21
C00489,,1.0,T0tally satisfi3d!,
,Survey,5.0,Too slow response time.,2024-02-20
C00136,Email,,Very poor qualty for the price.,2024-01-25
C00608,Email,2.0,Would definitly recommend!*,2023-11-13
C00232,Email,4.0,Terrible custmer support.!!!,2024-02-19
C00532,Survey,1.0,Not worth the price.,2024-06-13
,Email,2.0,Too slow response time.,2024-05-18
C00456,Email,2.0,The best experience i've had!,2024-07-29
,Survey,1.0,Good but could be better.??,
C00009,Social Media,2.0,Good but could be better.??,2024-04-03
C00713,Survey,2.0,The best experience i've had!,2024-01-08
C00352,Social Media,1.0,Good but could be better.??,2024-06-18
C00837,Email,4.0,Satisfied with the service.,2024-07-08
C00124,Social Media,4.0,Exceeds my expectations!??,2024-08-10
,Survey,4.0,Exceeds my expectations!??,2024-05-22
C00433,Survey,2.0,Terrible custmer support.!!!,2024-01-13
C00711,Survey,1.0,"Overall, a decent experience.*",2024-06-10
C00136,Email,1.0,Good but could be better.??,2024-08-08
C00490,Social Media,5.0,Very poor qualty for the price.,2024-10-29
C00073,Social Media,1.0,,2024-10-09
C00235,Survey,1.0,Good but could be better.??,2024-04-26
C00393,Survey,1.0,Good but could be better.??,2024-02-08
C00092,Survey,4.0,Would definitly recommend!*,2024-07-03
C00749,Survey,4.0,Very responsive and helpful!*,2024-01-17
C00826,Survey,1.0,Very poor qualty for the price.,2024-08-01
C00105,Email,2.0,The best experience i've had!,2024-06-28
C00106,Social Media,2.0,Exceeds my expectations!??,2024-05-16
C00321,Email,1.0,Terrible custmer support.!!!,2023-11-19
C00377,Survey,,Would definitly recommend!*,2024-03-08
C00903,Email,,Not worth the price.,
C00307,Survey,1.0,Exceeds my expectations!??,2023-11-08
C00141,Email,4.0,Too slow response time.,2024-07-20
C00392,Survey,2.0,Could improve produtc qualty....,2024-07-09
C00793,Social Media,3.0,Would definitly recommend!*,2024-06-21
C00833,Survey,5.0,T0tally satisfi3d!,2024-08-18
C00772,Survey,4.0,Very responsive and helpful!*,2024-02-28
C00896,Survey,2.0,Not worth the price.,2024-03-21
C00137,Social Media,2.0,Not worth the price.,2024-06-16
C00657,Email,5.0,Would definitly recommend!*,2023-12-15
C00694,Survey,2.0,Exceeds my expectations!??,2023-11-08
C00147,Survey,1.0,Would definitly recommend!*,2024-05-31
C00071,Survey,3.0,Very poor qualty for the price.,2024-02-06
,Survey,5.0,Exceeds my expectations!??,2024-10-10
C00577,Survey,2.0,Could improve produtc qualty....,2024-08-05
C00009,Email,4.0,"Overall, a decent experience.*",
C00625,Survey,4.0,The best experience i've had!,2024-02-26
C00666,Social Media,3.0,Too slow response time.,2024-03-20
C00169,Email,2.0,Satisfied with the service.,2024-09-26
C00451,,5.0,Not worth the price.,2024-09-24
C00360,Survey,1.0,Very responsive and helpful!*,2024-04-30
C00740,Email,2.0,Would definitly recommend!*,2024-09-25
C00219,Email,4.0,Too slow response time.,2024-10-30
,Email,3.0,Terrible custmer support.!!!,2024-05-11
C00767,Social Media,5.0,Exceeds my expectations!??,
C00156,Email,1.0,Good but could be better.??,2024-03-08
C00942,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-04-28
C00422,Social Media,3.0,The servise was grate!,2024-06-09
C00631,Email,2.0,Very poor qualty for the price.,2024-02-01
C00704,Social Media,,Satisfied with the service.,
C00454,Social Media,,Not worth the price.,2024-10-02
C00881,Social Media,3.0,Not worth the price.,2024-01-10
C00223,Email,1.0,"Overall, a decent experience.*",2024-06-23
C00089,Social Media,5.0,Could improve produtc qualty....,2024-07-17
C00919,Email,4.0,"Overall, a decent experience.*",2024-09-29
C00103,Social Media,,The best experience i've had!,2024-11-04
C00144,Survey,,Too slow response time.,2023-11-23
C00771,Email,3.0,Would definitly recommend!*,2023-12-03
C00127,Survey,1.0,Terrible custmer support.!!!,2024-03-14
C00604,Email,5.0,Terrible custmer support.!!!,2024-04-22
C00748,Social Media,3.0,Not worth the price.,2024-02-22
C00394,Social Media,2.0,Exceeds my expectations!??,2024-04-26
C00360,Social Media,2.0,Very poor qualty for the price.,2024-08-02
C00987,Social Media,5.0,T0tally satisfi3d!,2024-05-05
C00440,Social Media,3.0,Would definitly recommend!*,2024-10-31
C00323,Email,4.0,Very responsive and helpful!*,2024-08-30
C00811,Email,,"Overall, a decent experience.*",2024-07-02
C00144,Survey,1.0,Satisfied with the service.,2024-02-24
C00254,Survey,5.0,The best experience i've had!,2023-12-06
,Survey,2.0,Too slow response time.,2024-01-08
C00661,Social Media,3.0,"Overall, a decent experience.*",2024-06-28
C00087,Email,3.0,Satisfied with the service.,2024-02-25
C00255,Social Media,4.0,Too slow response time.,2024-09-25
C00567,Survey,1.0,Not worth the price.,
C00616,Survey,1.0,Not worth the price.,2024-01-08
C00615,Email,2.0,T0tally satisfi3d!,
,Social Media,5.0,Would definitly recommend!*,2024-08-12
C00623,Survey,5.0,,2024-04-29
C00292,Social Media,3.0,Terrible custmer support.!!!,2024-06-21
C00798,Email,2.0,Would definitly recommend!*,2023-11-16
C00964,Social Media,5.0,Terrible custmer support.!!!,2024-04-12
C00708,Email,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-11-02
C00028,Survey,1.0,Very poor qualty for the price.,2024-01-27
C00869,Social Media,1.0,T0tally satisfi3d!,2024-03-14
C00868,Social Media,,T0tally satisfi3d!,2023-11-26
C00675,Social Media,,T0tally satisfi3d!,2024-01-22
C00897,Social Media,1.0,Satisfied with the service.,2024-04-22
C00309,Email,2.0,Not worth the price.,
C00211,Email,3.0,Very responsive and helpful!*,2024-04-25
C00531,Social Media,2.0,Too slow response time.,2024-04-01
C00622,Survey,,Good but could be better.??,2024-06-02
C00522,Email,,Satisfied with the service.,2024-07-28
C00194,Social Media,5.0,Too slow response time.,2024-09-09
C00766,Social Media,3.0,Very poor qualty for the price.,2024-10-28
C00402,Email,,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-20
C00303,Email,3.0,,2024-02-27
C00662,Social Media,4.0,Would definitly recommend!*,2024-08-27
C00056,,3.0,T0tally satisfi3d!,2024-06-22
C00803,Email,2.0,Terrible custmer support.!!!,2024-06-26
C00920,Email,2.0,Very responsive and helpful!*,2024-10-02
,Survey,1.0,"Overall, a decent experience.*",2023-11-24
C00978,Survey,3.0,Terrible custmer support.!!!,2024-04-03
C00246,Email,1.0,Satisfied with the service.,2023-12-28
C00507,Social Media,2.0,Satisfied with the service.,2023-12-28
C00396,Email,1.0,T0tally satisfi3d!,2024-06-04
C00116,Social Media,2.0,Too slow response time.,2024-07-06
C00247,Email,4.0,Not worth the price.,2024-08-16
C00512,Email,1.0,The best experience i've had!,2024-08-06
C00654,Survey,4.0,Satisfied with the service.,2023-12-10
C00609,,1.0,,2024-05-07
C00073,Email,3.0,Very responsive and helpful!*,2024-08-29
C00541,,5.0,"Overall, a decent experience.*",2024-06-07
C00911,Social Media,2.0,Could improve produtc qualty....,2024-09-26
C00013,Social Media,4.0,Would definitly recommend!*,2024-03-30
C00370,Social Media,2.0,The best experience i've had!,2024-05-27
C00957,Social Media,5.0,Could improve produtc qualty....,
C00325,Social Media,4.0,Very responsive and helpful!*,2024-06-27
C00136,Email,,Good but could be better.??,2024-03-03
C00397,Survey,1.0,The best experience i've had!,2024-08-01
C00882,Social Media,2.0,Exceeds my expectations!??,2024-05-23
C00860,Email,5.0,Good but could be better.??,2024-04-28
C00583,,5.0,T0tally satisfi3d!,2024-05-17
C00431,Survey,1.0,Satisfied with the service.,2024-09-11
C00375,,4.0,Not worth the price.,
C00560,,1.0,Terrible custmer support.!!!,2024-04-05
C00700,Email,4.0,T0tally satisfi3d!,2024-03-26
C00177,Social Media,4.0,Good but could be better.??,2024-07-25
C00782,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-13
C00483,Social Media,1.0,Satisfied with the service.,2024-03-19
C00978,Email,4.0,Terrible custmer support.!!!,2024-10-13
C00789,Social Media,2.0,Would definitly recommend!*,2024-06-12
C00075,Survey,2.0,"Overall, a decent experience.*",2024-07-17
C00018,Email,2.0,Terrible custmer support.!!!,2024-02-29
C00602,Email,3.0,Good but could be better.??,2024-02-19
C00070,Email,5.0,"Overall, a decent experience.*",2024-02-08
C00015,Social Media,1.0,Not worth the price.,2024-11-03
C00269,Email,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-04
C00221,Email,3.0,Would definitly recommend!*,2024-09-19
C00041,Social Media,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-12-11
C00945,Social Media,2.0,T0tally satisfi3d!,
C00062,Survey,1.0,Not worth the price.,2024-01-27
C00972,Social Media,2.0,,2024-03-29
C00809,Email,3.0,Good but could be better.??,2024-08-09
C00408,Email,1.0,Very poor qualty for the price.,2024-09-08
C00519,Survey,2.0,The servise was grate!,2024-04-22
C00294,Email,1.0,Not worth the price.,
C00644,Social Media,1.0,Too slow response time.,2024-08-04
C00730,Survey,1.0,Could improve produtc qualty....,2024-06-30
C00514,Social Media,5.0,Not worth the price.,2024-10-23
C00786,Email,3.0,T0tally satisfi3d!,2024-06-16
,,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-11-19
C00434,Social Media,4.0,Very responsive and helpful!*,2023-11-10
C00719,,5.0,"Overall, a decent experience.*",2024-10-07
C00412,Social Media,4.0,Very poor qualty for the price.,2024-06-08
C00085,Survey,3.0,The best experience i've had!,2024-01-26
C00656,,4.0,Very poor qualty for the price.,2024-03-06
C00550,Email,3.0,Good but could be better.??,2024-10-16
C00551,Social Media,5.0,Terrible custmer support.!!!,2024-09-14
C00631,Social Media,1.0,Very poor qualty for the price.,2024-03-18
C00157,Survey,3.0,Very poor qualty for the price.,2024-04-13
C00285,Survey,4.0,Too slow response time.,2024-08-29
C00086,Survey,5.0,Satisfied with the service.,2024-09-03
C00318,Social Media,3.0,Too slow response time.,2024-10-16
C00081,Email,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-26
C00524,Email,3.0,Too slow response time.,2024-01-25
C00944,Email,4.0,Good but could be better.??,2024-06-07
C00209,Email,2.0,Could improve produtc qualty....,2024-03-24
C00998,Email,2.0,Not worth the price.,2023-11-21
C00828,Email,3.0,,2024-07-11
C00160,,4.0,Would definitly recommend!*,2024-06-03
C00550,Survey,1.0,Exceeds my expectations!??,2023-11-17
C00335,Email,2.0,Terrible custmer support.!!!,2024-09-25
C00401,Survey,,Good but could be better.??,2024-08-15
C00601,Email,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-04
C00650,Email,4.0,Could improve produtc qualty....,2024-04-18
C00782,Survey,1.0,Could improve produtc qualty....,2024-02-18
C00855,Social Media,1.0,Not worth the price.,2023-12-05
C00666,Social Media,1.0,Satisfied with the service.,2023-12-18
C00698,Survey,5.0,Too slow response time.,2024-01-09
C00659,Survey,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-11-29
C00068,Email,1.0,Good but could be better.??,2024-02-28
C00318,Social Media,5.0,Terrible custmer support.!!!,2024-03-09
C00716,Social Media,1.0,T0tally satisfi3d!,2024-08-25
C00448,Social Media,1.0,The best experience i've had!,2024-07-23
C00748,Social Media,2.0,Could improve produtc qualty....,2023-11-19
C00977,Social Media,1.0,The servise was grate!,2024-10-25
C00867,Email,4.0,Terrible custmer support.!!!,2024-01-04
C00245,Social Media,5.0,The servise was grate!,2024-03-07
C00060,Email,2.0,The best experience i've had!,2024-07-20
C00251,Survey,1.0,Too slow response time.,2024-07-17
C00089,Email,4.0,Terrible custmer support.!!!,2023-12-21
C00947,Survey,4.0,The best experience i've had!,
C00445,Survey,,Very responsive and helpful!*,2024-01-17
C00119,,1.0,,2024-08-09
C00465,Email,4.0,The servise was grate!,2024-02-27
C00627,Social Media,2.0,The best experience i've had!,2024-03-10
C00624,Email,4.0,T0tally satisfi3d!,2024-05-05
C00057,Social Media,5.0,Very responsive and helpful!*,2024-06-09
C00317,Survey,1.0,Too slow response time.,2024-08-12
C00683,Email,5.0,Exceeds my expectations!??,
C00760,Survey,1.0,Too slow response time.,2023-12-02
C00674,Social Media,5.0,The servise was grate!,2024-04-17
C00759,Email,1.0,Could improve produtc qualty....,2024-08-11
C00180,Social Media,3.0,"Overall, a decent experience.*",2023-12-13
C00123,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-11-24
C00013,Email,1.0,Very poor qualty for the price.,2024-08-07
,Survey,2.0,Not worth the price.,2024-10-14
C00141,Survey,5.0,Exceeds my expectations!??,2023-11-13
C00719,Survey,1.0,The best experience i've had!,2024-01-03
C00012,Survey,1.0,,2024-05-10
C00168,Email,3.0,Satisfied with the service.,2024-02-24
C00509,Email,1.0,T0tally satisfi3d!,2024-02-18
C00976,Survey,4.0,The servise was grate!,2024-06-26
C00356,Survey,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-27
C00536,Survey,2.0,Satisfied with the service.,2024-02-14
C00530,Email,5.0,Very responsive and helpful!*,2024-04-19
C00802,Email,1.0,Not worth the price.,2024-05-29
C00843,Email,4.0,T0tally satisfi3d!,2024-06-26
C00739,Email,4.0,"Overall, a decent experience.*",2023-11-15
C00266,Social Media,1.0,Very poor qualty for the price.,2024-01-10
,Email,2.0,Terrible custmer support.!!!,2024-09-25
C00381,Social Media,1.0,Could improve produtc qualty....,2024-10-05
C00130,Email,,Very responsive and helpful!*,2024-06-22
C00768,Email,2.0,Could improve produtc qualty....,2024-07-13
C00800,Social Media,3.0,"Overall, a decent experience.*",2024-01-28
