Date,Store ID,Product ID,Units Sold,Sales Amount,Discount Applied,Customer Segment
17/11/2024,S005,P008,177.0,2987.13,9.72,New
,S036,P078,826.0,,10.52,New
11-21-2024,S011,P091,76.0,635.67,10.82,Premium
2024-11-08,S044,P026,106.0,1602.41,5.66,New
2024-11-12,S034,P008,135.0,2936.27,4.04,Premium
2024-11-10,S018,P056,73.0,,0.01,Regular
22/11/2024,S019,P037,18.0,765.9,8.74,Regular
11-09-2024,S036,P041,54.0,4753.27,4.02,Premium
11-27-2024,S007,P079,12.0,1252.52,8.22,Premium
11-24-2024,S019,P042,,4658.29,4.3,New
22/11/2024,S008,P095,48.0,3689.19,,Regular
11/11/2024,S011,P067,86.0,546.03,6.99,Premium
11-26-2024,S040,P040,24.0,46.8,13.42,Regular
11-08-2024,S008,P014,59.0,4628.02,9.11,Premium
11-20-2024,S029,P075,84.0,3328.01,6.5,Regular
2024-11-08,S012,P020,,1048.37,15.47,Regular
02/11/2024,S012,P016,107.0,1241.43,19.18,Premium
11-02-2024,S041,P089,163.0,2212.15,8.97,New
11-25-2024,S042,P036,101.0,26.14,1.34,Regular
06/11/2024,S011,P037,86.0,1580.71,10.25,Regular
02/11/2024,S006,P095,184.0,1002.53,18.43,New
29/11/2024,S046,P076,49.0,797.56,3.7,New
11-27-2024,S027,P020,126.0,325.78,16.47,Premium
,S026,P055,182.0,3998.55,12.61,New
11-25-2024,S030,P053,196.0,961.66,3.45,New
2024-11-21,S007,P044,106.0,3245.63,17.43,New
2024-11-13,S046,P003,167.0,1708.54,17.69,Regular
18/11/2024,S029,P026,67.0,4987.06,10.74,Premium
2024-11-09,S032,P065,135.0,4642.96,18.38,Regular
11/11/2024,S014,P080,72.0,4084.15,17.62,Premium
2024-11-13,,P082,64.0,,8.5,Regular
,S031,P032,47.0,2809.19,14.14,Premium
11-20-2024,S045,P041,,3387.4,15.61,New
04/11/2024,S024,P027,20.0,1705.31,17.58,Premium
11-03-2024,S018,P082,37.0,4728.29,17.44,Regular
2024-11-22,S036,P040,33.0,2286.11,,Premium
2024-11-01,S046,P016,86.0,1324.2,3.35,Premium
,S047,P013,122.0,1714.81,8.14,New
11-20-2024,S017,P018,59.0,4548.73,12.35,
29/11/2024,S042,P071,22.0,4873.03,7.19,Regular
17/11/2024,S036,P088,193.0,467.95,14.03,New
2024-11-20,S016,P013,140.0,4092.56,14.41,New
,S001,P043,,2800.54,8.52,Regular
2024-11-25,S037,P055,159.0,,14.23,
2024-11-08,S018,,193.0,4764.97,0.69,Regular
10/11/2024,S014,P016,111.0,531.58,,Regular
27/11/2024,S021,,92.0,468.01,19.0,Regular
,S049,P098,168.0,59.9,16.66,Regular
,S024,P013,84.0,920.94,3.06,Premium
2024-11-16,S010,P076,102.0,4207.27,19.53,Premium
2024-11-05,,P040,110.0,,13.13,Regular
02/11/2024,S036,P080,54.0,3587.42,5.8,Premium
11-28-2024,S015,P047,7.0,220.24,18.72,Regular
,S032,P059,29.0,4485.61,0.4,Premium
,S004,P066,,4650.12,,Regular
11-07-2024,S018,,130.0,1210.95,9.44,New
,S015,P099,153.0,,5.34,Premium
,S006,P098,46.0,343.72,,Premium
2024-11-23,S024,P007,41.0,2062.0,5.43,Premium
2024-11-01,S044,P080,18.0,1394.28,6.31,New
12/11/2024,S038,P038,132.0,4645.61,16.83,New
11-08-2024,S023,P058,108.0,2224.43,17.35,Premium
2024-11-06,S015,P075,191.0,2057.6,13.24,Premium
2024-11-05,S031,P059,109.0,1290.94,14.41,Regular
11-09-2024,S014,P082,66.0,2906.12,,Premium
,S030,P046,194.0,2318.0,6.09,New
2024-11-13,S012,P074,165.0,3887.75,10.11,New
2024-11-28,S014,P077,27.0,3334.28,15.94,Regular
11-12-2024,S029,P047,24.0,,18.99,New
2024-11-13,S038,P047,144.0,2196.37,5.21,New
26/11/2024,S032,P049,173.0,2061.1,,New
11-10-2024,S021,P067,163.0,4949.47,18.96,Premium
16/11/2024,,P043,44.0,1732.79,9.88,New
11-04-2024,S025,P009,195.0,2652.4,5.09,Regular
17/11/2024,S005,P020,112.0,,15.04,Regular
,,P042,104.0,4958.61,13.21,Regular
12/11/2024,S011,,122.0,4813.54,2.95,New
11-12-2024,S017,P091,885.0,2549.38,19.13,New
11-12-2024,S007,P093,68.0,,15.85,Regular
11-09-2024,S011,P063,124.0,1194.6,15.7,New
11-29-2024,S049,P028,169.0,3307.65,12.86,New
11-28-2024,S022,P028,94.0,990.69,3.03,Premium
,S017,P079,113.0,4719.81,2.51,Premium
11-17-2024,S019,P094,86.0,2914.69,13.01,Regular
26/11/2024,S021,,974.0,2449.76,3.65,Regular
11-20-2024,S006,P025,165.0,3316.91,18.36,Regular
11-18-2024,S050,P023,24.0,4138.55,1.14,Premium
11-04-2024,S048,P028,25.0,4543.27,6.33,New
11-12-2024,S049,P095,183.0,656.53,16.24,New
10/11/2024,S029,P039,157.0,1485.73,3.19,Premium
2024-11-30,S010,P018,161.0,2690.32,2.5,Premium
18/11/2024,S007,P041,,2508.71,18.48,Regular
2024-11-05,S003,P098,152.0,1089.66,3.03,Premium
18/11/2024,,P024,60.0,,18.62,Regular
11-23-2024,S028,P080,55.0,281.77,1.33,Premium
2024-11-22,S024,P026,187.0,4521.2,0.14,
,S017,P039,195.0,2619.19,1.71,New
11-29-2024,S004,P075,152.0,4004.65,,Premium
2024-11-09,S031,P091,115.0,4059.94,14.49,Regular
11-05-2024,S025,P054,111.0,1868.78,1.3,Premium
11-25-2024,S029,P063,171.0,2636.04,13.44,
2024-11-12,S021,P092,135.0,3683.23,12.92,New
,S006,P055,24.0,3787.59,0.19,Regular
,S046,P011,137.0,3912.08,9.04,Premium
25/11/2024,S045,P081,90.0,1536.07,8.47,Premium
06/11/2024,S011,P072,63.0,4117.24,19.45,Premium
2024-11-30,S041,P017,,1702.48,9.24,New
2024-11-11,S005,P037,12.0,4749.75,7.66,Regular
12/11/2024,S039,P036,81.0,1051.81,3.63,Regular
15/11/2024,S009,P095,95.0,535.91,0.96,Premium
2024-11-19,S016,,44.0,2937.81,13.66,Regular
2024-11-14,S041,P043,89.0,4922.5,1.91,Regular
11-10-2024,S010,P027,66.0,110.52,4.52,Premium
11-27-2024,S027,P091,196.0,3917.29,10.13,New
11-28-2024,S028,P047,20.0,3031.15,13.46,New
28/11/2024,S042,P038,,2960.95,5.03,Premium
2024-11-27,S040,P086,148.0,3513.4,1.43,Regular
11-03-2024,S019,P005,99.0,3659.15,14.29,New
,S025,P004,28.0,1338.88,5.96,Premium
2024-11-26,S008,P044,26.0,3147.73,1.43,Premium
,,P061,170.0,1851.66,,Regular
11-25-2024,S050,P080,89.0,600.66,10.2,New
,S036,P024,131.0,3866.73,6.06,Regular
07/11/2024,S020,P044,62.0,2599.44,18.97,New
11-08-2024,S043,P039,,786.18,12.69,Regular
11-10-2024,S044,P037,82.0,429.96,19.25,Regular
04/11/2024,S027,P085,173.0,3928.81,17.16,Premium
11-19-2024,S026,P030,46.0,2849.33,2.31,Premium
01/11/2024,S029,P034,90.0,2230.96,6.21,New
,S006,P040,195.0,2732.3,9.92,Regular
11-23-2024,S019,P043,27.0,4094.09,3.52,New
11-09-2024,S044,P013,17.0,2208.04,18.47,Regular
,S050,P097,102.0,1663.69,13.66,New
11-26-2024,S036,P081,94.0,1853.58,17.76,Premium
,S013,P033,,1073.44,6.2,Regular
11-06-2024,S050,P071,28.0,434.15,18.05,Premium
21/11/2024,S005,P011,177.0,4202.33,,New
11-06-2024,S003,P091,,2189.13,8.28,Regular
17/11/2024,S011,,14.0,1879.87,15.55,New
29/11/2024,S048,P072,,618.48,11.17,New
20/11/2024,S034,P055,66.0,4781.71,2.29,Regular
2024-11-10,S038,P021,181.0,1894.19,16.9,Regular
28/11/2024,S001,P086,78.0,1945.5,16.1,Regular
,S048,P024,31.0,4883.57,12.24,
2024-11-17,S005,P023,144.0,624.21,0.46,New
11/11/2024,S008,P043,167.0,883.8,8.17,New
17/11/2024,S030,P007,65.0,2954.06,11.11,New
04/11/2024,S004,P061,163.0,4204.1,9.29,New
07/11/2024,S048,P070,36.0,452.3,9.44,Regular
11-06-2024,S019,P040,32.0,748.83,6.62,Regular
11-08-2024,S029,P006,41.0,1964.83,8.92,Premium
2024-11-23,S044,P049,85.0,2550.54,19.35,New
26/11/2024,S031,P011,24.0,4536.04,15.03,Regular
2024-11-01,S036,P098,169.0,305.47,,Premium
2024-11-12,S023,P093,27.0,4505.06,1.3,Regular
05/11/2024,S018,P048,68.0,1371.63,16.73,New
01/11/2024,S031,P047,46.0,2240.16,,New
11-06-2024,S018,P031,23.0,308.59,6.46,
2024-11-25,S005,P088,112.0,4498.0,14.59,New
20/11/2024,S049,P098,87.0,1506.53,0.4,Regular
17/11/2024,S028,P100,,3840.34,,Regular
11-24-2024,S029,P050,86.0,2596.22,12.97,Premium
11-04-2024,S021,P043,122.0,4807.78,3.63,Regular
11-09-2024,S016,P001,199.0,4300.86,10.93,New
2024-11-30,S050,P013,178.0,1445.97,4.96,New
,S004,,42.0,3601.69,8.62,New
2024-11-21,S018,P024,104.0,2218.13,19.62,Premium
06/11/2024,S040,P060,116.0,745.25,12.78,New
11-02-2024,S020,P043,63.0,3237.45,17.96,New
11-26-2024,S038,P079,19.0,3063.02,17.12,Premium
29/11/2024,S038,P064,153.0,4311.07,16.68,
27/11/2024,S019,P037,7.0,231.81,,Regular
15/11/2024,S025,P031,57.0,3181.24,11.07,
2024-11-05,S024,P015,144.0,2390.6,18.94,Premium
2024-11-09,S036,P057,116.0,105.37,14.12,Premium
11-10-2024,S018,P056,132.0,4594.34,18.96,New
2024-11-05,S030,P078,,2042.39,4.54,New
01/11/2024,S041,P040,111.0,2538.11,17.67,Regular
2024-11-02,S005,P007,107.0,1255.1,3.19,Premium
30/11/2024,,P080,114.0,4999.6,,Regular
04/11/2024,S025,,59.0,3080.77,6.55,Premium
11-04-2024,S036,P080,198.0,115.86,13.11,Premium
2024-11-21,S003,P059,85.0,4176.09,16.09,Premium
,S039,P022,59.0,1206.37,,Regular
,S016,P059,49.0,178.01,17.14,Regular
06/11/2024,S021,,147.0,,10.58,New
2024-11-29,S019,P069,73.0,4695.56,4.35,Premium
11-14-2024,S045,P077,164.0,3810.91,13.6,Premium
04/11/2024,S016,P035,,4557.95,5.43,Regular
05/11/2024,S010,P085,,1610.79,6.82,Regular
2024-11-23,S004,,153.0,545.56,10.24,Regular
2024-11-04,S037,P087,100.0,2318.66,9.05,New
,S040,P004,177.0,4190.11,17.06,New
20/11/2024,S044,P018,81.0,3832.53,,Regular
11-14-2024,S029,P006,26.0,4873.38,2.54,Premium
2024-11-20,S036,P022,128.0,3319.4,12.04,Premium
11-04-2024,S041,P042,99.0,2092.72,5.53,Regular
11-19-2024,S015,P061,195.0,1368.53,19.21,Premium
11-06-2024,S041,P083,101.0,1214.44,,New
,S032,P060,88.0,1864.94,2.76,Regular
29/11/2024,S005,P085,35.0,773.67,14.21,Regular
2024-11-12,S038,P085,116.0,1172.39,8.9,Premium
,S032,P060,159.0,,15.77,New
08/11/2024,S039,P042,77.0,3765.12,2.89,
2024-11-06,S029,P098,,504.31,,New
2024-11-25,S004,P083,66.0,2447.84,8.77,Premium
2024-11-27,S023,,158.0,2825.68,14.96,
11-24-2024,S044,P028,181.0,17.94,15.43,New
03/11/2024,S028,P052,18.0,2948.9,2.07,New
11-19-2024,S048,P065,9.0,2264.94,5.85,Premium
11-29-2024,S003,P093,117.0,2902.03,15.69,Premium
11-09-2024,S017,P023,,408.45,14.82,Regular
11-12-2024,S005,P090,101.0,2417.15,11.88,Regular
2024-11-12,S018,P034,148.0,1798.58,15.16,New
11-07-2024,S025,P096,42.0,4091.26,14.57,Premium
11-15-2024,S033,P026,7.0,4292.66,11.04,Premium
2024-11-05,S035,P075,,4603.5,17.45,Regular
15/11/2024,S050,P021,109.0,1519.48,11.03,
11-28-2024,S019,P019,107.0,4332.94,15.91,Premium
2024-11-09,S023,P031,134.0,1693.15,17.42,New
11-30-2024,S020,P082,79.0,3079.92,1.15,Regular
16/11/2024,S025,P055,78.0,1829.17,1.48,New
30/11/2024,S020,P046,191.0,3599.21,5.49,New
11-09-2024,S034,P004,52.0,2535.45,16.68,Premium
11-25-2024,S032,P084,170.0,4344.01,0.24,
02/11/2024,S007,P026,149.0,4692.63,19.71,New
11-26-2024,S009,,190.0,2047.34,9.6,
15/11/2024,S011,P037,134.0,1164.99,1.99,Premium
2024-11-15,,P050,14.0,3045.84,14.71,Regular
2024-11-28,,P017,62.0,705.36,3.23,Regular
,S041,P038,143.0,29.68,14.52,Premium
2024-11-25,S014,P050,154.0,738.28,,Regular
2024-11-14,S011,P027,22.0,1092.26,15.61,New
2024-11-02,S020,P092,119.0,4839.54,11.47,New
11-08-2024,S029,P054,68.0,3388.62,13.3,Premium
22/11/2024,S036,P060,,1227.17,16.24,New
11-25-2024,S044,P092,108.0,4398.38,2.21,Premium
25/11/2024,S037,,142.0,3555.59,14.97,Premium
2024-11-28,S049,P037,38.0,4111.62,11.47,New
19/11/2024,,P072,173.0,816.94,16.72,New
11-03-2024,S037,P029,1.0,1939.81,16.55,
2024-11-21,S023,P065,,310.07,14.61,Premium
2024-11-21,S039,P032,,1508.98,,Regular
2024-11-17,S043,P059,49.0,2642.7,2.72,Premium
2024-11-02,S001,P083,187.0,2996.77,5.62,Regular
11-15-2024,S037,P054,78.0,177.55,1.61,Premium
2024-11-23,S007,P020,29.0,2959.95,11.99,Premium
07/11/2024,S015,P087,188.0,2595.29,15.17,New
2024-11-25,S015,P027,142.0,1569.94,11.69,Premium
2024-11-18,S009,P088,48.0,1446.54,,
11-13-2024,S006,P087,57.0,3643.76,16.86,New
09/11/2024,S009,P059,161.0,3878.12,3.07,Premium
10/11/2024,S036,P030,31.0,,0.69,Premium
09/11/2024,S020,P064,77.0,1258.13,4.61,
13/11/2024,S005,P060,200.0,1276.72,5.2,Premium
2024-11-16,S049,P081,123.0,3913.56,14.13,Regular
,S016,P067,83.0,1404.79,,
11-05-2024,S012,P085,64.0,4902.56,2.02,Regular
2024-11-15,S039,P024,124.0,1496.64,12.08,New
,S036,P049,168.0,1831.98,3.89,New
11-23-2024,S010,P025,170.0,398.95,3.75,New
11-06-2024,,P010,90.0,3994.35,9.15,Regular
03/11/2024,S018,P054,176.0,2130.39,12.69,Premium
21/11/2024,S003,P014,138.0,3085.19,17.98,New
2024-11-22,S036,P075,38.0,1023.94,15.99,
28/11/2024,S048,P039,,4340.98,9.2,New
2024-11-07,S028,P092,83.0,85.7,0.67,Premium
2024-11-23,S036,P084,50.0,319.02,10.99,Regular
2024-11-07,S047,P006,97.0,1935.29,9.38,New
22/11/2024,S021,P081,164.0,,,New
22/11/2024,S036,P033,127.0,3368.01,11.6,Premium
2024-11-15,S031,P090,67.0,4771.45,6.44,New
,S010,P082,13.0,1489.47,19.84,New
,S004,P065,44.0,1602.22,,Premium
,S015,P047,117.0,2421.71,14.21,
11-17-2024,,P091,30.0,2820.58,17.84,Premium
2024-11-15,S009,P040,,776.78,2.53,New
30/11/2024,S011,P022,32.0,2111.56,13.23,Premium
,S004,P028,177.0,3559.33,3.44,Regular
2024-11-10,S048,P059,32.0,2581.11,3.14,Premium
,S032,P067,70.0,1740.21,8.53,Regular
2024-11-13,S007,P017,61.0,1042.41,7.62,Regular
11-09-2024,S048,P007,,4350.54,7.52,Premium
2024-11-11,S004,P070,197.0,1458.89,5.81,Premium
10/11/2024,S040,P009,132.0,2116.4,18.92,Regular
2024-11-19,S016,P047,183.0,,5.55,Premium
28/11/2024,S018,,6.0,4734.23,0.59,New
11-11-2024,S004,P099,68.0,2009.21,12.04,Regular
02/11/2024,S047,P070,102.0,249.74,10.69,Premium
11-20-2024,,P023,58.0,4250.82,11.0,New
2024-11-29,S019,P080,10.0,3219.76,6.5,New
11-09-2024,S041,P047,42.0,2733.63,5.28,Regular
26/11/2024,S035,P029,132.0,3771.85,9.06,Regular
06/11/2024,S040,P084,110.0,2323.04,5.41,Regular
25/11/2024,S011,P100,196.0,3303.43,14.06,Premium
11-30-2024,S035,P004,19.0,2016.19,4.45,New
11-28-2024,S029,P024,185.0,,,New
11-02-2024,S005,P060,102.0,4647.18,1.1,
18/11/2024,S015,P094,152.0,1299.36,7.22,Premium
2024-11-07,S022,P088,18.0,3424.32,6.9,
,S019,P075,134.0,46.95,7.51,Premium
24/11/2024,S007,P049,49.0,2071.04,15.31,New
27/11/2024,S036,P031,140.0,4885.67,5.49,New
11-13-2024,S012,P070,52.0,3808.19,12.2,New
2024-11-05,S013,P082,24.0,3964.83,12.84,Premium
2024-11-02,S006,P012,149.0,4470.96,0.9,Regular
2024-11-23,S015,P056,30.0,1309.72,11.66,Regular
2024-11-04,,P084,138.0,4015.8,17.16,Premium
2024-11-07,S028,P076,89.0,4662.89,0.03,New
11-08-2024,S020,P010,103.0,854.17,4.19,
2024-11-28,S050,P085,15.0,3525.56,12.53,Regular
11-25-2024,S042,P015,134.0,3218.04,12.45,Regular
11-17-2024,S008,P017,59.0,689.83,3.24,New
30/11/2024,S041,P020,128.0,3155.22,,New
11-03-2024,S048,P072,100.0,277.73,4.07,New
11-27-2024,S037,P095,190.0,2957.51,18.0,Premium
2024-11-24,,P048,61.0,2130.62,15.53,Premium
2024-11-26,S023,P080,137.0,758.77,15.99,Regular
11-10-2024,S026,P091,110.0,1305.11,8.75,New
10/11/2024,S012,P079,152.0,3919.01,2.62,New
11-09-2024,S004,P096,,4315.31,6.96,Regular
26/11/2024,S023,P051,176.0,3177.9,5.96,Regular
,S028,,118.0,4526.93,,
17/11/2024,S037,P001,41.0,1024.76,14.87,New
03/11/2024,,P075,118.0,4027.29,9.69,Premium
11-04-2024,S010,P053,16.0,1916.46,,Regular
11-02-2024,S045,P027,185.0,1698.82,19.25,Regular
19/11/2024,,P071,176.0,1220.35,8.35,Premium
11-25-2024,S039,P077,96.0,565.59,13.57,Regular
11-11-2024,S034,P088,2.0,242.73,6.17,Regular
11-05-2024,S034,P052,114.0,3663.72,6.66,New
11-27-2024,S032,P078,45.0,,11.48,New
2024-11-08,S048,P023,189.0,2360.15,15.52,New
11-02-2024,S046,P081,70.0,3815.53,2.96,New
2024-11-07,S030,P075,41.0,3646.96,7.92,New
11-21-2024,S026,P095,41.0,319.11,4.23,Premium
11-24-2024,S031,P024,197.0,4388.27,0.75,New
20/11/2024,S028,P005,1.0,2755.11,4.95,New
2024-11-09,S007,P084,56.0,560.77,7.57,Regular
2024-11-25,S020,P027,200.0,2441.65,7.78,New
,S004,P084,11.0,3503.57,12.38,Regular
25/11/2024,S043,P047,141.0,4362.6,8.18,Regular
25/11/2024,S019,P055,94.0,1286.72,4.35,New
2024-11-03,S049,P078,172.0,3961.51,,Regular
11-12-2024,S040,P025,162.0,4578.69,,Premium
04/11/2024,S033,,174.0,4326.73,3.72,New
11-11-2024,S038,,114.0,2236.62,14.09,Regular
11-29-2024,S002,P010,102.0,4368.62,5.4,New
13/11/2024,S002,P040,102.0,4987.63,9.2,New
,S045,P042,127.0,2194.0,17.69,New
2024-11-21,S039,P085,13.0,4768.96,,Premium
11-17-2024,S025,P004,1.0,1378.23,15.56,Premium
18/11/2024,S008,P048,151.0,,10.43,Regular
,S041,P039,70.0,4706.5,1.19,Regular
19/11/2024,S020,P067,108.0,1943.27,9.44,Regular
20/11/2024,S006,P071,35.0,4283.06,15.82,Regular
11-11-2024,S031,P044,,240.58,19.42,New
2024-11-15,S030,P064,32.0,,15.26,Premium
11-06-2024,S033,P025,34.0,1239.57,6.9,Regular
11-12-2024,S049,P088,102.0,1863.92,14.98,
2024-11-25,S026,P062,15.0,3810.56,14.97,New
15/11/2024,S002,P093,,1605.57,13.18,Premium
,S034,P045,162.0,3434.85,,Regular
2024-11-27,S046,P086,198.0,2063.89,10.74,Premium
2024-11-03,S048,P017,189.0,1940.79,16.7,Regular
19/11/2024,S011,P036,175.0,4201.4,1.12,Regular
2024-11-17,S016,P026,163.0,4273.4,8.3,Premium
11-21-2024,S003,P081,181.0,3020.75,15.1,Regular
2024-11-08,S026,P021,31.0,928.8,11.74,New
11-04-2024,S022,P041,193.0,1775.69,11.87,Regular
,S038,P036,156.0,3443.5,11.58,Regular
25/11/2024,S042,P011,87.0,,10.86,Regular
2024-11-01,S025,P097,52.0,618.93,17.15,New
2024-11-17,S005,P040,9.0,3419.11,7.7,New
,S033,P036,141.0,985.13,0.77,
11-09-2024,S002,P081,69.0,1616.33,7.07,New
2024-11-26,S045,P013,166.0,,18.06,Premium
03/11/2024,S019,P098,172.0,2913.83,11.62,New
11-07-2024,S036,P025,189.0,1623.08,19.17,Premium
2024-11-20,S047,,171.0,3357.91,12.51,Regular
04/11/2024,S025,P089,50.0,2278.55,2.77,Premium
11-18-2024,S020,P027,28.0,4629.66,4.36,Premium
2024-11-11,S005,P089,84.0,1087.29,,Premium
14/11/2024,S028,P031,120.0,4401.76,12.81,Premium
2024-11-11,S035,P038,60.0,3528.8,,Premium
24/11/2024,S046,P084,49.0,4701.78,,Premium
,S041,P072,36.0,3910.57,3.94,Premium
11-06-2024,S036,P025,141.0,2336.0,9.23,New
2024-11-18,S031,P064,144.0,1251.52,10.62,Premium
25/11/2024,S014,P067,159.0,797.18,,Regular
11-09-2024,S049,P015,56.0,449.72,4.04,New
2024-11-21,S027,P031,52.0,3614.95,18.05,New
08/11/2024,S041,P027,95.0,4237.8,4.58,Regular
21/11/2024,S012,P010,151.0,3821.45,15.1,Regular
11-26-2024,S001,P015,62.0,2543.77,10.0,New
05/11/2024,S004,P041,184.0,3278.78,6.63,New
11-07-2024,S023,P019,98.0,2846.23,14.18,Premium
2024-11-11,S002,P083,163.0,1808.65,6.05,Premium
2024-11-19,,,127.0,2832.92,,New
11-20-2024,S013,P028,166.0,4875.03,10.26,New
2024-11-05,S040,P007,200.0,1449.85,2.88,Premium
,S034,P006,149.0,2562.84,14.0,
2024-11-25,S050,P050,4.0,3656.66,2.07,
21/11/2024,S028,P042,56.0,3108.87,2.6,Premium
17/11/2024,S005,P053,91.0,2699.96,11.84,Premium
07/11/2024,S030,P040,169.0,3496.78,6.56,Premium
20/11/2024,S050,P100,64.0,1895.2,13.35,New
2024-11-22,S033,P025,162.0,4671.43,15.82,New
11-24-2024,S034,P047,147.0,4436.87,19.88,New
11-17-2024,S033,P060,121.0,4151.94,5.57,New
2024-11-19,S007,P073,24.0,2877.41,4.28,New
2024-11-27,S018,P078,76.0,1800.16,4.37,New
12/11/2024,S001,P005,187.0,114.37,12.58,Premium
06/11/2024,S006,P097,195.0,4876.41,,New
2024-11-04,S015,P037,69.0,,14.83,
08/11/2024,S001,P093,29.0,1350.75,3.88,New
28/11/2024,S022,P030,119.0,4781.76,12.26,New
11-09-2024,S046,P076,152.0,2558.14,17.1,New
,S017,P041,,2079.16,4.58,Premium
07/11/2024,S025,P038,165.0,478.32,11.57,Premium
2024-11-28,S031,P049,120.0,4396.09,0.28,New
,S013,P091,198.0,13517.090272532614,,
11-19-2024,S035,P024,48.0,3212.31,2.12,
2024-11-22,S033,P068,178.0,3325.94,17.61,New
27/11/2024,S018,P020,127.0,3815.48,2.54,Regular
2024-11-22,S020,P018,132.0,4775.98,15.92,Regular
2024-11-10,S047,P046,96.0,3774.52,,Premium
01/11/2024,S037,P081,157.0,1287.66,0.32,Premium
2024-11-09,S047,P011,151.0,2605.51,13.16,New
,S024,P061,170.0,842.85,17.5,Premium
2024-11-05,S022,P084,168.0,887.01,11.65,Regular
27/11/2024,S028,P043,132.0,2099.2,11.86,New
,S040,P022,,3252.61,,Regular
2024-11-25,S004,P035,92.0,666.33,10.61,New
11-17-2024,S012,P073,53.0,3523.3,2.86,New
09/11/2024,S031,P060,,3080.11,14.74,Premium
01/11/2024,S027,,52.0,2971.91,10.52,New
11-26-2024,S023,P074,10.0,896.34,7.08,Regular
16/11/2024,S030,P093,176.0,4365.03,15.13,Premium
2024-11-14,S049,P020,137.0,,2.59,Premium
29/11/2024,S003,P098,23.0,3008.27,15.75,New
2024-11-04,S026,P047,,2502.32,8.65,New
02/11/2024,S025,P088,151.0,3638.24,,Regular
11-25-2024,S043,P080,178.0,4174.48,18.08,Premium
2024-11-21,S041,P025,122.0,2586.0,,New
15/11/2024,S047,P015,83.0,355.25,16.58,New
2024-11-11,S027,P008,79.0,2681.15,4.24,New
11-23-2024,S013,P052,13.0,615.93,,Regular
06/11/2024,S011,P025,119.0,1880.97,2.5,New
11-30-2024,,P097,175.0,2776.35,0.43,New
2024-11-25,S017,P099,120.0,1341.44,1.82,New
11-10-2024,S004,P056,118.0,4803.17,5.3,Regular
2024-11-22,S005,P053,,672.78,2.01,Regular
11-14-2024,S043,P025,48.0,2210.66,19.35,Regular
11-18-2024,S004,,81.0,583.42,16.07,New
11/11/2024,S038,P009,81.0,1406.22,4.65,Premium
2024-11-07,S005,P080,97.0,4722.23,17.36,New
2024-11-11,S027,P051,97.0,499.04,2.86,New
22/11/2024,S044,P052,168.0,1018.49,,Premium
,S021,P045,148.0,2217.77,7.54,New
,S010,P012,135.0,3991.06,5.13,New
12/11/2024,S002,P097,,,19.28,
2024-11-08,,P006,152.0,446.72,4.06,Regular
06/11/2024,S045,P008,149.0,4787.74,16.93,New
11-29-2024,S011,P083,98.0,2040.84,11.94,Premium
23/11/2024,S004,P013,196.0,4412.7,0.41,New
2024-11-13,S021,P083,11.0,1502.01,5.19,New
26/11/2024,,P014,103.0,548.1,11.88,New
2024-11-06,S018,,113.0,1781.0,1.54,Regular
11-05-2024,S022,P091,108.0,537.05,14.7,Regular
03/11/2024,S048,P004,199.0,4164.58,7.19,Regular
19/11/2024,S005,P062,28.0,1812.77,2.95,New
11-09-2024,S008,P044,13.0,4808.27,8.07,Regular
2024-11-28,S010,P052,2.0,3846.87,1.91,New
12/11/2024,S007,P057,71.0,4935.03,9.39,Regular
11-09-2024,S009,P089,72.0,2005.77,,Regular
29/11/2024,S034,P063,199.0,2018.48,12.39,New
11-06-2024,S026,P067,139.0,954.6,13.1,New
11-13-2024,S028,P095,156.0,4616.96,6.78,Premium
11-21-2024,S001,P034,63.0,3952.74,15.5,New
11-30-2024,S014,P009,129.0,1367.41,18.44,New
24/11/2024,S050,P037,39.0,4848.07,6.92,Premium
19/11/2024,,P059,117.0,4898.39,17.88,Regular
,S049,P048,4.0,1963.71,7.24,Premium
11-18-2024,S039,P079,132.0,2444.52,12.75,New
2024-11-30,S020,P007,121.0,2421.26,3.22,Premium
14/11/2024,S029,P042,12.0,4077.62,14.36,Regular
09/11/2024,S001,P085,139.0,2416.97,19.18,Regular
2024-11-04,S038,P074,7.0,2931.52,7.14,Regular
2024-11-08,S039,P007,31.0,,15.51,
18/11/2024,S019,P081,93.0,2408.9,1.23,Regular
2024-11-15,S022,P090,64.0,573.5,,Regular
,S031,P094,73.0,3835.67,15.01,New
11-17-2024,S037,,64.0,3050.62,18.93,Regular
11-17-2024,S027,P066,53.0,834.04,8.56,Regular
2024-11-22,S038,P081,124.0,549.61,1.06,New
2024-11-07,,P073,141.0,,2.79,Regular
12/11/2024,S017,P055,172.0,517.91,7.31,New
11-24-2024,S003,P040,24.0,2263.78,12.61,Regular
2024-11-09,S018,P044,23.0,4216.69,17.66,Regular
2024-11-17,S003,P032,48.0,3499.04,7.49,Premium
2024-11-04,S046,P003,59.0,1466.08,15.27,New
11-01-2024,S035,P070,158.0,1346.21,17.63,New
2024-11-17,S017,P083,113.0,3923.02,8.58,Regular
11-14-2024,S012,P075,142.0,1169.15,2.78,New
2024-11-26,S003,P095,95.0,948.27,0.72,New
11-05-2024,S032,P098,84.0,3062.14,,Premium
,S020,P040,164.0,712.96,4.04,Regular
2024-11-22,S038,P098,65.0,3890.87,3.37,Premium
